n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,is_adapt
7,true,0.07219796813772947,-901551.2255222313,908868.5164020832,0.0,3820.929889343912,2,true,0.02231174599089341,0.02231174599089341,true
1023,true,0.9838132224542337,-901514.5564646538,908805.244203037,-0.003730352967977524,0.041887605329975486,10,false,0.004329482812494292,0.004329482812494292,true
511,true,0.9921730027197834,-901485.008424233,908784.9128736076,0.0009757326915860176,0.026472754194401205,9,false,0.006688904347329484,0.006688904347329484,true
511,true,0.9715797796591529,-901616.5282015799,908931.0398722488,0.06974812864791602,0.1028165458701551,9,false,0.010472641740284967,0.010472641740284967,true
255,true,0.9857489181445852,-901614.8440862495,908922.6470047891,-0.015769714023917913,-0.20377304777503014,8,false,0.01557605306443122,0.01557605306443122,true
4,true,0.0013461272423212968,-901614.8440862495,909103.2965709859,0.0,3661.6711796304444,2,true,0.023789615893543788,0.023789615893543788,true
1023,true,0.9999935314281676,-901625.7440457828,908998.7652002248,-0.009930404019542038,-0.014229736872948706,10,false,0.004145183712512335,0.004145183712512335,true
511,true,0.9992393294933348,-901584.5474181523,908934.5826249106,-0.008589236764237285,-0.011507887742482126,9,false,0.006548704018080626,0.006548704018080626,true
511,true,0.9706485498021695,-901643.8451907887,908993.0675686635,0.0021140084136277437,0.07338678045198321,9,false,0.010273481158761547,0.010273481158761547,true
255,true,0.9544262093192143,-901574.5172167452,908955.8193154497,0.020185854868032038,0.11645491351373494,8,false,0.015071662294211226,0.015071662294211226,true
12,true,0.12883593268478194,-901574.5172167452,908843.6196831816,0.0,2162.3065318271983,3,true,0.021259111175643657,0.021259111175643657,true
1023,true,0.9629514222350336,-901565.5384343301,908857.2888983387,0.014788944856263697,0.07791430735960603,10,false,0.0051131401629135355,0.0051131401629135355,true
511,true,0.9682641999529195,-901549.7398206347,908834.0476054952,0.06468894495628774,0.09629729005973786,9,false,0.007359268782032084,0.007359268782032084,true
511,true,0.9831564182631216,-901684.428980672,909045.7233879939,-0.07183723838534206,-0.2122624299954623,9,false,0.0106681656978102,0.0106681656978102,true
